area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;70150;048002;028;01;1;1;1;3;1;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,5227981753894;070150048002;07015004800202801;070150048002028011;202401
1;70150;048002;028;02;1;1;1;2;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2812;27,5227981753894;070150048002;07015004800202802;070150048002028021;202401
1;70150;048002;028;03;1;1;2;2;3;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,5227981753894;070150048002;07015004800202803;070150048002028031;202401
1;70150;048002;028;04;1;1;1;2;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,5227981753894;070150048002;07015004800202804;070150048002028041;202401
1;70150;048002;028;05;1;1;1;3;1;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,5227981753894;070150048002;07015004800202805;070150048002028051;202401
1;70150;048002;028;06;1;1;1;2;2;2;2;1;3;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,5227981753894;070150048002;07015004800202806;070150048002028061;202401
1;70150;048002;028;07;1;1;1;3;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,5227981753894;070150048002;07015004800202807;070150048002028071;202401
1;70150;049104;053;02;1;1;1;3;1;4;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;32,2591572373103;070150049104;07015004910405302;070150049104053021;202401
1;70150;049104;053;03;1;1;1;3;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;70; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;32,2591572373103;070150049104;07015004910405303;070150049104053031;202401
1;70150;049104;053;04;1;1;1;3;2;4;2;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;32,2591572373103;070150049104;07015004910405304;070150049104053041;202401
1;70150;049104;053;05;1;1;4;3;3;4;3;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;32,2591572373103;070150049104;07015004910405305;070150049104053051;202401
1;70150;049104;053;06;1;1;1;3;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;32,2591572373103;070150049104;07015004910405306;070150049104053061;202401
1;70150;049104;053;07;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;32,2591572373103;070150049104;07015004910405307;070150049104053071;202401
1;70150;049104;053;08;1;1;4;3;2;2;3;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;32,2591572373103;070150049104;07015004910405308;070150049104053081;202401
1;70150;049201;037;01;1;1;1;2;2;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;41,5660246134118;070150049201;07015004920103701;070150049201037011;202401
1;70150;049201;037;02;1;1;1;3;2;2;3;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2811;41,5660246134118;070150049201;07015004920103702;070150049201037021;202401
1;70150;049201;037;03;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2811;41,5660246134118;070150049201;07015004920103703;070150049201037031;202401
1;70150;049201;037;04;1;1;1;3;1;2;1;1;2;5;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;41,5660246134118;070150049201;07015004920103704;070150049201037041;202401
1;70150;049201;037;05;1;1;1;2;2;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;41,5660246134118;070150049201;07015004920103705;070150049201037051;202401
1;70150;049201;037;06;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;400;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;41,5660246134118;070150049201;07015004920103706;070150049201037061;202401
1;70150;049201;037;07;1;1;2;2;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;41,5660246134118;070150049201;07015004920103707;070150049201037071;202401
1;70150;051704;053;01;1;3;3;3;2;2;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;36,0667238171605;070150051704;07015005170405301;070150051704053011;202401
1;70150;051704;053;02;1;3;1;3;3;4;3;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;36,0667238171605;070150051704;07015005170405302;070150051704053021;202401
1;70150;051704;053;05;1;3;1;1;2;4;2;1;2;1;0;0;1;1;1; ; ;1; ; ;1;1;1;2;1;60;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;36,0667238171605;070150051704;07015005170405305;070150051704053051;202401
1;70150;051704;053;07;1;1;1;3;2;4;2;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2813;36,0667238171605;070150051704;07015005170405307;070150051704053071;202401
1;70150;051704;053;08;1;3;1;3;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;36,0667238171605;070150051704;07015005170405308;070150051704053081;202401
1;70150;051704;053;09;1;3;1;3;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;2;1;1;2;5;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;36,0667238171605;070150051704;07015005170405309;070150051704053091;202401
1;70150;051704;053;10;1;3;3;3;3;4;2;1;3;1;0;0;2;1;1; ; ;3;2;2;2;2;1;2;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;36,0667238171605;070150051704;07015005170405310;070150051704053101;202401
1;70150;051901;053;01;1;1;1;3;2;4;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;2;2;5;200; ; ; ;2; ;1;1;2; ;2; ;2; ;1;25;2; ;2; ;2812;59,2094418330595;070150051901;07015005190105301;070150051901053011;202401
1;70150;051901;053;02;1;1;1;3;1;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;1;40;2; ;2; ;2; ;2812;59,2094418330595;070150051901;07015005190105302;070150051901053021;202401
1;70150;051901;053;03;1;1;1;2;2;4;2;1;2;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;59,2094418330595;070150051901;07015005190105303;070150051901053031;202401
1;70150;051901;053;04;1;1;2;3;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;59,2094418330595;070150051901;07015005190105304;070150051901053041;202401
1;70150;051901;053;05;1;1;1;3;2;2;2;1;2;8;6;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;59,2094418330595;070150051901;07015005190105305;070150051901053051;202401
1;70150;051901;053;06;1;1;4;3;2;4;2;1;2;1;1;0;1;1;1; ; ;1; ; ;2;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;59,2094418330595;070150051901;07015005190105306;070150051901053061;202401
1;70150;051901;053;07;1;1;2;3;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2812;59,2094418330595;070150051901;07015005190105307;070150051901053071;202401
1;70150;052401;037;01;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;124,26607567836;070150052401;07015005240103701;070150052401037011;202401
1;70150;052401;037;02;1;1;1;3;2;4;2;1;2;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;124,26607567836;070150052401;07015005240103702;070150052401037021;202401
1;70150;052401;037;03;1;1;2;1;1;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;124,26607567836;070150052401;07015005240103703;070150052401037031;202401
1;70150;052401;037;04;1;1;1;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;500; ; ; ;1;1;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2813;124,26607567836;070150052401;07015005240103704;070150052401037041;202401
1;70150;052401;037;05;1;1;1;2;2;4;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;1;1;2; ;2; ;2; ;1;30;2; ;2; ;2813;124,26607567836;070150052401;07015005240103705;070150052401037051;202401
1;70150;052401;037;06;1;1;1;3;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;124,26607567836;070150052401;07015005240103706;070150052401037061;202401
1;70150;052401;037;07;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;124,26607567836;070150052401;07015005240103707;070150052401037071;202401
1;70150;053002;053;01;1;1;1;3;1;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;184,227595342587;070150053002;07015005300205301;070150053002053011;202401
1;70150;053002;053;02;1;1;2;1;3;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;160; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;184,227595342587;070150053002;07015005300205302;070150053002053021;202401
1;70150;053002;053;03;1;1;1;3;2;7;3;1;2;1;0;0;2;1;1; ; ;1; ; ;2;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;184,227595342587;070150053002;07015005300205303;070150053002053031;202401
1;70150;053002;053;05;1;1;1;3;1;4;2;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2813;184,227595342587;070150053002;07015005300205305;070150053002053051;202401
1;70150;053002;053;06;1;1;1;3;2;2;1;1;2;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;184,227595342587;070150053002;07015005300205306;070150053002053061;202401
1;70150;053002;053;07;1;1;2;1;1;2;1;1;1;5;4;1;1;1;1; ; ;1; ; ;1;1;1;2;3;200; ; ; ;1;2;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2813;184,227595342587;070150053002;07015005300205307;070150053002053071;202401
1;70150;053002;053;08;1;1;1;3;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;2;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;184,227595342587;070150053002;07015005300205308;070150053002053081;202401
1;70150;053702;053;01;1;1;2;1;1;1;2;1;2;5;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;2;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2811;45,0909422704859;070150053702;07015005370205301;070150053702053011;202401
1;70150;053702;053;02;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;45,0909422704859;070150053702;07015005370205302;070150053702053021;202401
1;70150;053702;053;05;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;45,0909422704859;070150053702;07015005370205305;070150053702053051;202401
1;70150;053702;053;06;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;45,0909422704859;070150053702;07015005370205306;070150053702053061;202401
1;70150;053702;053;08;1;1;2;1;1;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;270;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;45,0909422704859;070150053702;07015005370205308;070150053702053081;202401
1;70150;053702;053;09;1;1;1;3;1;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;45,0909422704859;070150053702;07015005370205309;070150053702053091;202401
1;70150;053702;053;10;1;1;2;2;2;4;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;45,0909422704859;070150053702;07015005370205310;070150053702053101;202401
1;70150;054402;040;01;1;3;1;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;160;2; ;2; ;2811;62,3620651589645;070150054402;07015005440204001;070150054402040011;202401
1;70150;054402;040;02;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;62,3620651589645;070150054402;07015005440204002;070150054402040021;202401
1;70150;054402;040;03;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;280; ; ; ;1;1;1;1;2; ;2; ;1;40;1;20;2; ;2; ;2811;62,3620651589645;070150054402;07015005440204003;070150054402040031;202401
1;70150;054402;040;04;1;1;2;1;1;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;6;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2811;62,3620651589645;070150054402;07015005440204004;070150054402040041;202401
1;70150;054402;040;05;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2811;62,3620651589645;070150054402;07015005440204005;070150054402040051;202401
1;70150;054402;040;06;1;1;1;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;390; ; ; ;1;1;1;1;2; ;2; ;2; ;1;100;2; ;2; ;2811;62,3620651589645;070150054402;07015005440204006;070150054402040061;202401
1;70150;054402;040;08;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;62,3620651589645;070150054402;07015005440204008;070150054402040081;202401
1;70150;054601;053;02;1;1;2;1;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;31,1580935636153;070150054601;07015005460105302;070150054601053021;202401
1;70150;054601;053;04;1;1;1;3;1;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;2;2; ;2; ;2; ;1;10;1;60;2; ;2; ;2812;31,1580935636153;070150054601;07015005460105304;070150054601053041;202401
1;70150;054601;053;06;1;1;2;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;1;1;2; ;2; ;2; ;1;50;2; ;2; ;2812;31,1580935636153;070150054601;07015005460105306;070150054601053061;202401
1;70150;054601;053;07;1;1;1;2;1;2;1;1;1;7;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;2;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2812;31,1580935636153;070150054601;07015005460105307;070150054601053071;202401
1;70150;054601;053;08;1;1;3;3;1;4;2;1;2;1;1;0;1;1;1; ; ;1; ; ;2;2;1;2;1;65;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;31,1580935636153;070150054601;07015005460105308;070150054601053081;202401
1;70150;054601;053;09;1;1;2;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;1;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;31,1580935636153;070150054601;07015005460105309;070150054601053091;202401
1;70150;054601;053;10;1;1;1;3;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;31,1580935636153;070150054601;07015005460105310;070150054601053101;202401
1;70150;055402;028;01;1;1;2;6;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;179,685250620353;070150055402;07015005540202801;070150055402028011;202401
1;70150;055402;028;01;2;1;2;6;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;1;25;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;179,685250620353;070150055402;07015005540202801;070150055402028012;202401
1;70150;055402;028;02;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130; ; ; ;1;1;1;1;2; ;2; ;2; ;1;60;2; ;2; ;2813;179,685250620353;070150055402;07015005540202802;070150055402028021;202401
1;70150;055402;028;03;1;1;4;3;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;70; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;179,685250620353;070150055402;07015005540202803;070150055402028031;202401
1;70150;055402;028;04;1;1;1;3;2;4;2;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;179,685250620353;070150055402;07015005540202804;070150055402028041;202401
1;70150;055402;028;05;1;1;1;2;2;2;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;179,685250620353;070150055402;07015005540202805;070150055402028051;202401
1;70150;055402;028;06;1;1;1;3;2;4;3;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;179,685250620353;070150055402;07015005540202806;070150055402028061;202401
1;70150;055402;028;07;1;1;5;3;2;5;2;6;2;1;1;0;1;1;2; ; ;1; ; ;1;2;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;179,685250620353;070150055402;07015005540202807;070150055402028071;202401
1;70150;055801;028;01;1;3;4;3;3;4;2;1;2;2;1;0;1;1;2; ; ;1; ; ;2;1;1;2;1;40;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;153,46296012192;070150055801;07015005580102801;070150055801028011;202401
1;70150;055801;028;02;1;3;1;2;3;4;3;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;153,46296012192;070150055801;07015005580102802;070150055801028021;202401
1;70150;055801;028;03;1;3;1;3;3;4;3;1;3;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;130; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2813;153,46296012192;070150055801;07015005580102803;070150055801028031;202401
1;70150;055801;028;04;1;3;1;3;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;153,46296012192;070150055801;07015005580102804;070150055801028041;202401
1;70150;055801;028;05;1;3;1;3;2;4;3;1;3;3;2;0;1;1;1; ; ;1; ; ;2;1;1;2;1;30;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;153,46296012192;070150055801;07015005580102805;070150055801028051;202401
1;70150;055801;028;06;1;3;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;153,46296012192;070150055801;07015005580102806;070150055801028061;202401
1;70150;055801;028;07;1;3;1;3;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;153,46296012192;070150055801;07015005580102807;070150055801028071;202401
1;70150;056303;037;01;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2812;92,9955676942487;070150056303;07015005630303701;070150056303037011;202401
1;70150;056303;037;03;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2812;92,9955676942487;070150056303;07015005630303703;070150056303037031;202401
1;70150;056303;037;04;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2812;92,9955676942487;070150056303;07015005630303704;070150056303037041;202401
1;70150;056303;037;05;1;1;2;2;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2812;92,9955676942487;070150056303;07015005630303705;070150056303037051;202401
1;70150;056303;037;07;1;1;1;2;2;4;3;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;92,9955676942487;070150056303;07015005630303707;070150056303037071;202401
1;70150;056303;037;08;1;1;2;2;3;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;92,9955676942487;070150056303;07015005630303708;070150056303037081;202401
1;70150;056303;037;09;1;1;3;2;1;4;1;1;1;1;1;0;2;4;1; ; ;1; ; ;1;1;1;2;5;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;92,9955676942487;070150056303;07015005630303709;070150056303037091;202401
1;70150;056401;037;01;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;149,824706931396;070150056401;07015005640103701;070150056401037011;202401
1;70150;056401;037;02;1;1;1;3;2;4;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;160; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;149,824706931396;070150056401;07015005640103702;070150056401037021;202401
1;70150;056401;037;03;1;1;2;3;2;2;1;1;2;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;149,824706931396;070150056401;07015005640103703;070150056401037031;202401
1;70150;056401;037;05;1;1;2;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;149,824706931396;070150056401;07015005640103705;070150056401037051;202401
1;70150;056401;037;06;1;1;1;3;2;4;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2812;149,824706931396;070150056401;07015005640103706;070150056401037061;202401
1;70150;056401;037;07;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;149,824706931396;070150056401;07015005640103707;070150056401037071;202401
1;70150;056401;037;08;1;1;1;2;3;4;2;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;149,824706931396;070150056401;07015005640103708;070150056401037081;202401
1;70150;056603;037;01;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,5726262795776;070150056603;07015005660303701;070150056603037011;202401
1;70150;056603;037;02;1;1;5;3;3;5;3;5;3;1;0;0;2;1;1; ; ;1; ; ;1;3;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,5726262795776;070150056603;07015005660303702;070150056603037021;202401
1;70150;056603;037;03;1;1;1;3;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;27,5726262795776;070150056603;07015005660303703;070150056603037031;202401
