area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;estrato;fexp;upm;id_vivienda;id_hogar;periodo
2;60750;900401;054;09;1;3;1;1;2;4;2;1;2;3;2;0;1;2;2; ; ;1; ; ;1;1;1;2;4;50; ; ; ;1;1;2; ;2; ;1;50;2; ;2; ;2; ;2; ;0623;304,756598389317;060750900401;06075090040105409;060750900401054091;202404
2;60750;900401;054;10;1;1;1;3;2;4;2;1;1;5;5;0;1;1;2; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0623;304,756598389317;060750900401;06075090040105410;060750900401054101;202404
2;60750;901402;037;01;1;3;4;2;2;4;2;1;2;1;0;0;2;1;5;2; ;3;1;2;2;3;1;4;4;20; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;563,634099881711;060750901402;06075090140203701;060750901402037011;202404
2;60750;901402;037;02;1;3;1;2;1;4;1;1;2;3;2;0;1;1;2; ; ;3;1;2;2;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;563,634099881711;060750901402;06075090140203702;060750901402037021;202404
2;60750;901402;037;03;1;3;1;3;1;4;1;1;1;3;3;1;1;1;2; ; ;3;1;2;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;1;45;2; ;2; ;2; ;2; ;0622;563,634099881711;060750901402;06075090140203703;060750901402037031;202404
2;60750;901402;037;04;1;3;1;2;1;4;2;1;1;3;3;0;1;1;2; ; ;3;1;2;1;1;1;2;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;563,634099881711;060750901402;06075090140203704;060750901402037041;202404
2;60750;901402;037;05;1;3;1;2;2;4;2;1;2;3;1;0;1;1;2; ; ;3;1;2;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;563,634099881711;060750901402;06075090140203705;060750901402037051;202404
2;60750;901402;037;06;1;3;1;4;3;7;3;1;3;2;1;0;1;2;5;2; ;3;1;2;2;3;1;4;4;20; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;563,634099881711;060750901402;06075090140203706;060750901402037061;202404
2;60750;901402;037;07;1;3;1;1;1;4;1;1;1;4;2;0;1;1;2; ; ;3;1;2;1;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;563,634099881711;060750901402;06075090140203707;060750901402037071;202404
2;60758;900102;054;02;1;3;1;2;3;5;2;1;3;3;2;0;1;1;2; ; ;3;1;1;2;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;862,448574140267;060758900102;06075890010205402;060758900102054021;202404
2;60758;900102;054;03;1;3;1;3;3;4;2;1;2;5;3;0;1;1;2; ; ;3;1;1;2;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;862,448574140267;060758900102;06075890010205403;060758900102054031;202404
2;60758;900102;054;04;1;3;1;2;3;4;3;1;2;4;3;0;1;1;2; ; ;3;1;1;2;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;862,448574140267;060758900102;06075890010205404;060758900102054041;202404
2;60758;900102;054;05;1;3;4;2;3;7;3;1;3;1;1;0;1;2;5;3;2;3;1;1;2;3;1;2;5;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;862,448574140267;060758900102;06075890010205405;060758900102054051;202404
2;60758;900102;054;06;1;3;1;2;3;4;2;1;2;3;3;0;1;1;2; ; ;3;1;1;1;1;1;4;5;40; ; ; ;1;1;1;2;2; ;1;50;2; ;2; ;2; ;2; ;0622;862,448574140267;060758900102;06075890010205406;060758900102054061;202404
2;60758;900102;054;07;1;1;1;2;3;5;2;1;3;3;2;0;1;1;2; ; ;3;1;1;2;1;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;862,448574140267;060758900102;06075890010205407;060758900102054071;202404
2;60758;900102;054;08;1;1;1;2;3;4;3;1;3;3;1;0;1;1;2; ; ;3;1;1;2;1;1;4;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;862,448574140267;060758900102;06075890010205408;060758900102054081;202404
1;61050;001407;054;01;1;3;1;1;2;2;1;1;2;4;3;0;1;1;2; ; ;3;2;1;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0611;454,437205026;061050001407;06105000140705401;061050001407054011;202404
1;61050;001407;054;02;1;3;1;3;3;2;2;1;2;5;2;0;1;1;2; ; ;3;1;1;1;1;1;2;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0611;454,437205026;061050001407;06105000140705402;061050001407054021;202404
1;61050;001407;054;03;1;3;1;3;3;4;3;1;3;5;3;0;1;1;2; ; ;3;1;1;1;1;1;2;4;80; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;0611;454,437205026;061050001407;06105000140705403;061050001407054031;202404
1;61050;001407;054;04;1;3;1;2;3;4;2;1;2;2;2;0;1;1;2; ; ;3;2;1;2;1;1;2;4;100; ; ; ;2; ;1;1;2; ;1;20;2; ;2; ;2; ;2; ;0611;454,437205026;061050001407;06105000140705404;061050001407054041;202404
1;61050;001407;054;05;1;3;2;3;1;2;1;1;1;2;2;0;1;1;2; ; ;3;2;1;1;1;1;2;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0611;454,437205026;061050001407;06105000140705405;061050001407054051;202404
1;61050;001407;054;06;1;3;1;3;1;4;2;1;2;4;2;0;1;1;2; ; ;3;1;1;1;1;1;2;4;50; ; ; ;1;1;2; ;2; ;1;30;2; ;2; ;2; ;2; ;0611;454,437205026;061050001407;06105000140705406;061050001407054061;202404
1;61050;001407;054;07;1;3;1;3;2;4;2;1;2;4;2;0;1;1;2; ; ;3;2;1;1;1;1;2;5;60; ; ; ;2; ;1;1;2; ;2; ;2; ;1;15;2; ;2; ;0611;454,437205026;061050001407;06105000140705407;061050001407054071;202404
2;61050;900301;053;01;1;3;3;3;2;4;2;1;2;1;1;0;2;4;2; ; ;1; ; ;2;2;1;2;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;1084,93110149126;061050900301;06105090030105301;061050900301053011;202404
2;61050;900301;053;02;1;3;1;1;2;2;2;1;3;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;3;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;1084,93110149126;061050900301;06105090030105302;061050900301053021;202404
2;61050;900301;053;03;1;1;2;6;2;2;1;1;1;4;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;1084,93110149126;061050900301;06105090030105303;061050900301053031;202404
2;61050;900301;053;04;1;1;1;2;2;2;2;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;1;1;2; ;2; ;2; ;1;12;2; ;2; ;0622;1084,93110149126;061050900301;06105090030105304;061050900301053041;202404
2;61050;900301;053;05;1;1;1;1;3;2;3;1;2;3;1;0;1;1;2; ; ;1; ; ;1;1;1;4;5;100; ; ; ;1;1;2; ;2; ;1;50;2; ;2; ;2; ;2; ;0622;1084,93110149126;061050900301;06105090030105305;061050900301053051;202404
2;61050;900301;053;06;1;3;1;3;2;4;2;1;2;3;1;0;1;1;2; ; ;1; ; ;1;1;1;4;4;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;1084,93110149126;061050900301;06105090030105306;061050900301053061;202404
2;61050;900301;053;07;1;1;1;2;2;2;1;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;4;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0622;1084,93110149126;061050900301;06105090030105307;061050900301053071;202404
1;70150;000801;038;01;1;1;1;3;1;2;2;1;2;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;1;1;2; ;2; ;2; ;1;10;2; ;2; ;2812;48,5590834693432;070150000801;07015000080103801;070150000801038011;202404
1;70150;000801;038;02;1;1;1;3;2;2;3;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;2812;48,5590834693432;070150000801;07015000080103802;070150000801038021;202404
1;70150;000801;038;03;1;1;1;3;2;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;1;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2812;48,5590834693432;070150000801;07015000080103803;070150000801038031;202404
1;70150;000801;038;04;1;1;1;1;2;7;3;1;2;1;0;0;1;1;1; ; ;1; ; ;2;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;48,5590834693432;070150000801;07015000080103804;070150000801038041;202404
1;70150;000801;038;05;1;1;1;3;2;2;2;1;2;8;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;1;2;2; ;2; ;2; ;1;40;2; ;2; ;2812;48,5590834693432;070150000801;07015000080103805;070150000801038051;202404
1;70150;000801;038;06;1;1;1;3;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2812;48,5590834693432;070150000801;07015000080103806;070150000801038061;202404
1;70150;000801;038;07;1;1;1;3;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2812;48,5590834693432;070150000801;07015000080103807;070150000801038071;202404
1;70150;001005;038;01;1;1;4;3;1;2;1;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2812;142,726629411683;070150001005;07015000100503801;070150001005038011;202404
1;70150;001005;038;02;1;1;3;3;2;2;2;1;2;2;2;0;1;1;1; ; ;1; ; ;1;2;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;142,726629411683;070150001005;07015000100503802;070150001005038021;202404
1;70150;001005;038;03;1;1;2;3;3;4;2;1;2;1;1;0;1;1;1; ; ;1; ; ;2;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;142,726629411683;070150001005;07015000100503803;070150001005038031;202404
1;70150;001005;038;04;1;1;1;1;2;2;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;1;1;1;20;2; ;2; ;2; ;2; ;2; ;2812;142,726629411683;070150001005;07015000100503804;070150001005038041;202404
1;70150;001005;038;05;1;1;2;1;1;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;142,726629411683;070150001005;07015000100503805;070150001005038051;202404
1;70150;001005;038;06;1;1;2;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;1;20;2; ;2812;142,726629411683;070150001005;07015000100503806;070150001005038061;202404
1;70150;001005;038;07;1;1;1;2;1;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2812;142,726629411683;070150001005;07015000100503807;070150001005038071;202404
1;70150;001401;038;01;1;3;1;3;3;4;2;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;1;1;2; ;2; ;2; ;1;50;2; ;2; ;2812;46,2409193827241;070150001401;07015000140103801;070150001401038011;202404
1;70150;001401;038;02;1;1;2;1;2;4;3;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;46,2409193827241;070150001401;07015000140103802;070150001401038021;202404
1;70150;001401;038;03;1;3;1;3;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;46,2409193827241;070150001401;07015000140103803;070150001401038031;202404
1;70150;001401;038;04;1;3;1;3;3;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;46,2409193827241;070150001401;07015000140103804;070150001401038041;202404
1;70150;001401;038;05;1;3;5;3;3;6;3;4;3;1;1;0;1;1;3; ; ;7; ; ;4;3;1;2;4;60; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;46,2409193827241;070150001401;07015000140103805;070150001401038051;202404
1;70150;001401;038;06;1;3;5;3;3;6;3;4;3;1;0;0;2;1;3; ; ;1; ; ;2;1;1;2;4;40; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;46,2409193827241;070150001401;07015000140103806;070150001401038061;202404
1;70150;001401;038;07;1;3;5;3;3;6;3;4;3;1;1;0;1;1;3; ; ;1; ; ;2;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;46,2409193827241;070150001401;07015000140103807;070150001401038071;202404
1;70150;002002;054;01;1;1;1;2;1;4;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;150; ; ; ;1;1;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2812;44,6811014795105;070150002002;07015000200205401;070150002002054011;202404
1;70150;002002;054;02;1;1;1;2;2;2;3;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;1;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2812;44,6811014795105;070150002002;07015000200205402;070150002002054021;202404
1;70150;002002;054;03;1;1;1;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;140; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;44,6811014795105;070150002002;07015000200205403;070150002002054031;202404
1;70150;002002;054;04;1;1;3;3;2;4;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;44,6811014795105;070150002002;07015000200205404;070150002002054041;202404
1;70150;002405;053;01;1;1;1;3;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2812;108,223052796447;070150002405;07015000240505301;070150002405053011;202404
1;70150;002405;053;02;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;108,223052796447;070150002405;07015000240505302;070150002405053021;202404
1;70150;002405;053;03;1;1;1;3;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;108,223052796447;070150002405;07015000240505303;070150002405053031;202404
1;70150;002405;053;04;1;1;1;3;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2812;108,223052796447;070150002405;07015000240505304;070150002405053041;202404
1;70150;002405;053;05;1;1;4;3;3;4;3;1;3;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;108,223052796447;070150002405;07015000240505305;070150002405053051;202404
1;70150;002405;053;06;1;1;4;3;3;7;3;1;3;1;1;0;1;1;1; ; ;1; ; ;2;3;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;108,223052796447;070150002405;07015000240505306;070150002405053061;202404
1;70150;002405;053;07;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2812;108,223052796447;070150002405;07015000240505307;070150002405053071;202404
1;70150;002502;054;01;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2812;51,5405583864049;070150002502;07015000250205401;070150002502054011;202404
1;70150;002502;054;02;1;1;3;3;3;5;3;1;3;1;0;0;2;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;51,5405583864049;070150002502;07015000250205402;070150002502054021;202404
1;70150;002502;054;03;1;1;2;3;3;2;3;1;3;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;110;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;51,5405583864049;070150002502;07015000250205403;070150002502054031;202404
1;70150;002502;054;06;1;1;2;1;2;2;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;1;1;2;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2812;51,5405583864049;070150002502;07015000250205406;070150002502054061;202404
1;70150;002502;054;07;1;1;2;3;2;2;3;1;3;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;1;1;2;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2812;51,5405583864049;070150002502;07015000250205407;070150002502054071;202404
1;70150;002502;054;08;1;1;2;3;3;4;3;1;3;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;51,5405583864049;070150002502;07015000250205408;070150002502054081;202404
1;70150;002502;054;10;1;1;2;6;3;4;3;1;3;3;2;0;1;1;1; ; ;1; ; ;2;1;1;2;1;120;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;51,5405583864049;070150002502;07015000250205410;070150002502054101;202404
1;70150;003502;037;01;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;43,0055615844337;070150003502;07015000350203701;070150003502037011;202404
1;70150;003502;037;02;1;1;1;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;43,0055615844337;070150003502;07015000350203702;070150003502037021;202404
1;70150;003502;037;03;1;1;1;2;1;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;600; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2811;43,0055615844337;070150003502;07015000350203703;070150003502037031;202404
1;70150;003502;037;04;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2811;43,0055615844337;070150003502;07015000350203704;070150003502037041;202404
1;70150;003502;037;05;1;1;1;1;1;2;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;600;2;2;2;1;2;2; ;1;40;2; ;2; ;1;100;2; ;2; ;2811;43,0055615844337;070150003502;07015000350203705;070150003502037051;202404
1;70150;003502;037;06;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;2;2;4;600; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2811;43,0055615844337;070150003502;07015000350203706;070150003502037061;202404
1;70150;003502;037;07;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;1;40;2; ;2; ;2; ;2811;43,0055615844337;070150003502;07015000350203707;070150003502037071;202404
1;70150;003602;053;01;1;1;1;2;3;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;180; ; ; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2; ;2812;277,525192719578;070150003602;07015000360205301;070150003602053011;202404
1;70150;003602;053;02;1;1;1;3;1;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;120; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2812;277,525192719578;070150003602;07015000360205302;070150003602053021;202404
1;70150;003602;053;03;1;1;2;1;2;2;1;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;170; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;277,525192719578;070150003602;07015000360205303;070150003602053031;202404
1;70150;003602;053;04;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2812;277,525192719578;070150003602;07015000360205304;070150003602053041;202404
1;70150;003602;053;05;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;277,525192719578;070150003602;07015000360205305;070150003602053051;202404
1;70150;003602;053;07;1;1;5;3;2;7;3;6;3;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;277,525192719578;070150003602;07015000360205307;070150003602053071;202404
1;70150;003602;053;08;1;1;1;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;277,525192719578;070150003602;07015000360205308;070150003602053081;202404
1;70150;003702;037;01;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;78,7069398603137;070150003702;07015000370203701;070150003702037011;202404
1;70150;003702;037;02;1;1;1;3;3;4;3;1;2;2;1;0;1;1;1; ; ;1; ; ;1;2;1;2;5;100; ; ; ;2; ;1;1;2; ;2; ;2; ;1;15;2; ;2; ;2813;78,7069398603137;070150003702;07015000370203702;070150003702037021;202404
1;70150;003702;037;02;2;1;1;3;3;4;3;1;2;1;1;0;2;4;1; ; ;1; ; ;1;2;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;78,7069398603137;070150003702;07015000370203702;070150003702037022;202404
1;70150;003702;037;03;1;1;1;3;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;78,7069398603137;070150003702;07015000370203703;070150003702037031;202404
1;70150;003702;037;04;1;1;2;3;1;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;1;1;1;2; ;2; ;2; ;1;40;2; ;2; ;2; ;2813;78,7069398603137;070150003702;07015000370203704;070150003702037041;202404
1;70150;003702;037;05;1;1;2;6;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;78,7069398603137;070150003702;07015000370203705;070150003702037051;202404
1;70150;003702;037;06;1;1;2;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;78,7069398603137;070150003702;07015000370203706;070150003702037061;202404
1;70150;003702;037;07;1;1;1;3;3;4;3;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;1;1;2; ;2; ;2; ;1;25;2; ;2; ;2813;78,7069398603137;070150003702;07015000370203707;070150003702037071;202404
1;70150;003704;038;01;1;1;1;3;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;1;2;2; ;2; ;2; ;1;60;2; ;2; ;2813;135,457292188168;070150003704;07015000370403801;070150003704038011;202404
1;70150;003704;038;02;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;180; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;135,457292188168;070150003704;07015000370403802;070150003704038021;202404
1;70150;003704;038;03;1;1;1;3;2;2;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2813;135,457292188168;070150003704;07015000370403803;070150003704038031;202404
1;70150;003704;038;04;1;1;1;3;3;4;3;1;3;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;135,457292188168;070150003704;07015000370403804;070150003704038041;202404
1;70150;003704;038;05;1;1;1;3;2;4;2;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;135,457292188168;070150003704;07015000370403805;070150003704038051;202404
1;70150;003704;038;06;1;1;3;3;1;4;1;1;1;1;0;0;2;3;1; ; ;1; ; ;2;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2813;135,457292188168;070150003704;07015000370403806;070150003704038061;202404
1;70150;003704;038;07;1;1;1;3;2;2;2;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;120; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2813;135,457292188168;070150003704;07015000370403807;070150003704038071;202404
1;70150;004003;038;01;1;1;2;3;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;44,6672636261527;070150004003;07015000400303801;070150004003038011;202404
1;70150;004003;038;02;1;1;1;3;2;4;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2812;44,6672636261527;070150004003;07015000400303802;070150004003038021;202404
1;70150;004003;038;03;1;1;1;2;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;44,6672636261527;070150004003;07015000400303803;070150004003038031;202404
1;70150;004003;038;04;1;1;2;6;3;5;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2812;44,6672636261527;070150004003;07015000400303804;070150004003038041;202404
